nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	WDSsep	name	
Nuniverse	Rp	Porb	Mp	ep	ip	Omegap	omegap	thetap	Abond	AgeomVIS	AgeomMIR	z	ap	rp	AngSep	maxAngSep	Fp	fp	Tp	Nstar	Rs	Ms	Ts	Ds	Stype	RA	Dec	lGal	bGal	WDSsep	name	
2	0.61534	114.70114	0.09800	0.00000	1.97050	0.63872	4.31090	2.46987	0.64556	0.56466	0.05350	2.76845	0.29863	0.29863	0.01613	0.01796	0.10440	0.12976	122.07082	999	0.30000	0.27000	3273.40695	16.63000	M	80.44968	17.34289	186.88858	-10.83259	inf	PSS418-2
2	3.50276	38.92568	6.07894	0.00000	2.08892	1.31697	4.41709	1.07242	0.06201	0.06333	0.02375	2.10518	0.18306	0.18306	0.01299	0.01655	2.03487	0.69127	327.14255	1000	0.54400	0.54000	3999.00000	11.06000	M	28.20489	-22.43486	197.65806	-75.31146	inf	HD11507
2	0.91749	65.54289	3.61933	0.00000	2.08892	3.64556	4.58680	5.38926	0.04762	0.11227	0.00651	2.10518	0.25909	0.25909	0.02086	0.02343	1.01582	0.57939	276.03238	1000	0.54400	0.54000	3999.00000	11.06000	M	28.20489	-22.43486	197.65806	-75.31146	inf	HD11507
2	0.65944	1.57732	0.08302	0.00000	2.20636	0.06687	3.86077	2.41667	0.30107	0.55602	0.01405	2.21255	0.02232	0.02232	0.00155	0.00155	151.27837	0.32063	892.49547	1001	0.68445	0.59647	3655.81519	14.39000	M	56.58392	26.21551	164.92786	-22.06031	inf	HD23453
2	0.52690	7.74913	0.16122	0.00000	0.47194	4.10272	0.25007	1.95084	0.07542	0.50546	0.03846	3.41139	0.05647	0.05647	0.00280	0.00301	7.47532	0.15638	451.28092	1002	0.50072	0.40000	3205.12915	18.77000	M	90.44038	13.08375	195.59301	-4.77307	inf	LSPMJ0601+1305
2	1.56963	22.33188	1.71530	0.00000	0.47194	3.97897	5.69862	1.64046	0.37791	0.26775	0.09563	3.41139	0.11436	0.11436	0.00560	0.00609	1.82278	0.14573	287.21074	1002	0.50072	0.40000	3205.12915	18.77000	M	90.44038	13.08375	195.59301	-4.77307	inf	LSPMJ0601+1305
2	0.60963	74.61934	0.15791	0.00000	0.47194	4.95554	2.51672	2.91668	0.57239	0.38370	0.00406	3.41139	0.25560	0.25560	0.01280	0.01362	0.36489	0.50779	174.92749	1002	0.50072	0.40000	3205.12915	18.77000	M	90.44038	13.08375	195.59301	-4.77307	inf	LSPMJ0601+1305
2	0.72115	205.46244	0.38527	0.00000	0.47194	1.28195	3.45672	1.38616	0.66849	0.13420	0.08731	3.41139	0.50213	0.50213	0.02388	0.02675	0.09455	0.57660	117.10984	1002	0.50072	0.40000	3205.12915	18.77000	M	90.44038	13.08375	195.59301	-4.77307	inf	LSPMJ0601+1305
2	0.62522	477.82111	0.22006	0.00000	0.47194	6.19891	3.56987	1.12768	0.01372	0.24022	0.08885	3.41139	0.88139	0.88139	0.04183	0.04696	0.03069	0.57908	116.08877	1002	0.50072	0.40000	3205.12915	18.77000	M	90.44038	13.08375	195.59301	-4.77307	inf	LSPMJ0601+1305
2	0.65290	2.97627	0.29421	0.00000	1.88020	5.65239	3.24275	2.97478	0.21706	0.25471	0.09129	108.46305	0.02617	0.02617	0.00165	0.00165	13.90121	0.35018	505.53174	1003	0.30000	0.27000	3292.00000	15.84000	M	73.10173	-16.82276	215.75234	-33.69656	inf	LP776-25
2	0.57335	0.62081	0.12312	0.00000	2.98185	2.21362	3.83178	3.51713	0.63120	0.26393	0.02425	183.93013	0.00810	0.00810	0.00043	0.00044	140.58194	0.25180	746.85257	1004	0.35507	0.18400	3002.06665	18.57000	M	283.57133	10.96923	43.03481	4.35353	inf	PMJ18542+1058
2	1.79456	6.86770	5.04378	0.00000	2.98185	6.03083	1.36694	6.15088	0.64936	0.24319	0.06481	183.93013	0.04022	0.04022	0.00214	0.00217	5.70326	0.24682	330.97786	1004	0.35507	0.18400	3002.06665	18.57000	M	283.57133	10.96923	43.03481	4.35353	inf	PMJ18542+1058
2	0.97223	24.54456	1.39399	0.00000	2.98185	1.93948	3.95182	5.13808	0.02659	0.01489	0.02303	183.93013	0.09402	0.09402	0.00506	0.00506	1.04375	0.29261	279.43251	1004	0.35507	0.18400	3002.06665	18.57000	M	283.57133	10.96923	43.03481	4.35353	inf	PMJ18542+1058
2	0.73985	173.92529	0.59557	0.00000	2.98185	2.76758	0.08594	2.57913	0.38941	0.38373	0.00212	183.93013	0.34686	0.34686	0.01863	0.01868	0.07669	0.28268	129.47081	1004	0.35507	0.18400	3002.06665	18.57000	M	283.57133	10.96923	43.03481	4.35353	inf	PMJ18542+1058
2	0.68835	98.58739	0.23910	0.00000	2.27245	2.41644	1.08832	3.20289	0.74959	0.29946	0.06718	4.98696	0.30775	0.30775	0.01481	0.02065	0.26233	0.74787	140.90556	1005	0.48147	0.40000	3302.55713	14.90000	M	347.56560	-25.93131	30.18655	-67.37577	inf	CD-2616501
2	1.69042	174.86031	4.27259	0.00000	2.27245	1.77016	3.71682	4.20586	0.31182	0.19078	0.06124	4.98696	0.45094	0.45094	0.01960	0.03026	0.12219	0.03528	149.87657	1005	0.48147	0.40000	3302.55713	14.90000	M	347.56560	-25.93131	30.18655	-67.37577	inf	CD-2616501
2	3.87361	472.40303	8.47141	0.00000	2.27245	0.57118	4.87271	4.63007	0.48143	0.43988	0.01857	4.98696	0.87471	0.87471	0.05860	0.05871	0.03247	0.34863	100.26190	1005	0.48147	0.40000	3302.55713	14.90000	M	347.56560	-25.93131	30.18655	-67.37577	inf	CD-2616501
2	2.13954	6.65745	4.83882	0.00000	2.49520	1.08344	1.35394	4.66943	0.10759	0.12936	0.05195	7.44628	0.05103	0.05103	0.00410	0.00415	4.55021	0.39950	395.09597	1006	0.32452	0.40000	3343.00000	12.30000	M	31.84688	-66.56986	291.59280	-48.85244	inf	L89-27
2	1.99524	35.77118	3.93242	0.00000	2.49520	1.60535	0.78212	0.90710	0.11793	0.36515	0.03588	7.44628	0.15656	0.15656	0.01020	0.01273	0.48350	0.07811	224.92056	1006	0.32452	0.40000	3343.00000	12.30000	M	31.84688	-66.56986	291.59280	-48.85244	inf	L89-27
2	0.59510	51.31781	0.12059	0.00000	2.49520	4.81756	2.97410	5.13780	0.20248	0.20874	0.01372	7.44628	0.19915	0.19915	0.01316	0.01619	0.29883	0.08281	194.46616	1006	0.32452	0.40000	3343.00000	12.30000	M	31.84688	-66.56986	291.59280	-48.85244	inf	L89-27
2	2.29672	90.17603	3.33116	0.00000	2.49520	3.94738	5.64989	6.09586	0.32731	0.43359	0.08117	7.44628	0.28999	0.28999	0.02116	0.02358	0.14092	0.57006	154.43800	1006	0.32452	0.40000	3343.00000	12.30000	M	31.84688	-66.56986	291.59280	-48.85244	inf	L89-27
2	1.33400	24.14004	3.33116	0.00000	1.04783	4.73544	3.10728	5.79684	0.39159	0.59881	0.04546	0.38834	0.10566	0.10566	0.00584	0.00647	1.23415	0.13288	259.08619	1007	0.38202	0.27000	3199.47192	16.34000	M	284.01819	-69.36678	325.94049	-25.66299	inf	UCAC342-239515
2	0.80387	62.02925	0.44547	0.00000	1.60124	1.56870	4.72405	5.92375	0.74236	0.19238	0.06781	5.87643	0.22597	0.22597	0.00420	0.01227	0.85180	0.94416	190.49801	1008	0.56784	0.40000	3498.00000	18.42000	M	127.34130	3.91926	220.93703	23.52314	inf	PMJ08293+0355E
2	2.64459	1.14605	14.22840	0.00000	0.46718	1.43576	0.14091	5.27004	0.28159	0.23921	0.02244	0.66727	0.01219	0.01219	0.00150	0.00160	17.14828	0.50988	521.43646	1009	0.21700	0.18400	2784.00000	7.64000	M	274.73847	66.19258	96.04863	27.90021	inf	G258-33
2	1.12447	14.30459	1.64560	0.00000	0.46718	5.49298	2.41647	0.68145	0.25440	0.48936	0.08624	0.66727	0.06560	0.06560	0.00858	0.00859	0.59228	0.30854	226.88835	1009	0.21700	0.18400	2784.00000	7.64000	M	274.73847	66.19258	96.04863	27.90021	inf	G258-33
2	0.52063	27.82210	0.07484	0.00000	0.46718	1.00196	2.93382	5.02639	0.08334	0.58380	0.06695	0.66727	0.10221	0.10221	0.01196	0.01338	0.24395	0.12688	191.39581	1009	0.21700	0.18400	2784.00000	7.64000	M	274.73847	66.19258	96.04863	27.90021	inf	G258-33
2	0.78307	38.51228	0.53690	0.00000	0.46718	3.72289	1.29574	0.02648	0.09492	0.56119	0.00975	0.66727	0.12695	0.12695	0.01495	0.01662	0.15814	0.13089	171.19176	1009	0.21700	0.18400	2784.00000	7.64000	M	274.73847	66.19258	96.04863	27.90021	inf	G258-33
2	5.97949	94.09291	34.71367	0.00000	0.46718	4.82095	2.31031	0.29716	0.40564	0.35009	0.08260	0.66727	0.23029	0.23029	0.02934	0.03014	0.04806	0.21208	114.42052	1009	0.21700	0.18400	2784.00000	7.64000	M	274.73847	66.19258	96.04863	27.90021	inf	G258-33
2	2.13953	216.91040	4.36214	0.00000	0.46718	5.74898	5.68094	2.66979	0.45722	0.55792	0.08736	0.66727	0.40188	0.40188	0.04830	0.05260	0.01578	0.14563	84.67188	1009	0.21700	0.18400	2784.00000	7.64000	M	274.73847	66.19258	96.04863	27.90021	inf	G258-33
2	0.75520	319.21156	0.41860	0.00000	0.46718	0.84348	3.65050	0.77360	0.18811	0.35767	0.06699	0.66727	0.51995	0.51995	0.06139	0.06806	0.00943	0.56436	82.32370	1009	0.21700	0.18400	2784.00000	7.64000	M	274.73847	66.19258	96.04863	27.90021	inf	G258-33
2	1.35569	457.66438	2.06734	0.00000	0.46718	5.66512	5.49108	1.09972	0.39555	0.13186	0.05978	0.66727	0.66111	0.66111	0.08572	0.08653	0.00583	0.25309	67.81656	1009	0.21700	0.18400	2784.00000	7.64000	M	274.73847	66.19258	96.04863	27.90021	inf	G258-33
2	0.52274	0.60399	0.05046	0.00000	1.14289	5.26015	4.04862	3.43930	0.37576	0.28049	0.09430	1.25389	0.00904	0.00904	0.00024	0.00046	276.96928	0.01765	1009.25133	1010	0.43945	0.27000	3377.00000	19.56000	M	206.20336	-54.12165	310.78126	7.93464	inf	L258-146
2	0.68890	2.52294	0.17157	0.00000	1.14289	0.09446	2.10880	2.52640	0.21105	0.12587	0.06647	1.25389	0.02344	0.02344	0.00050	0.00120	41.17121	0.91566	664.45284	1010	0.43945	0.27000	3377.00000	19.56000	M	206.20336	-54.12165	310.78126	7.93464	inf	L258-146
2	0.57781	4.56422	0.19032	0.00000	1.14289	0.23343	2.00044	1.60020	0.08360	0.21859	0.04363	1.25389	0.03481	0.03481	0.00163	0.00178	18.67733	0.54611	566.11362	1010	0.43945	0.27000	3377.00000	19.56000	M	206.20336	-54.12165	310.78126	7.93464	inf	L258-146
2	1.34300	6.17753	1.51458	0.00000	1.14289	0.90598	0.12034	2.33364	0.44423	0.36093	0.01935	1.25389	0.04259	0.04259	0.00178	0.00218	12.47529	0.08430	451.63701	1010	0.43945	0.27000	3377.00000	19.56000	M	206.20336	-54.12165	310.78126	7.93464	inf	L258-146
2	1.78899	29.32540	4.27259	0.00000	1.14289	2.03300	1.38439	4.98447	0.28012	0.15735	0.04349	1.25389	0.12030	0.12030	0.00613	0.00615	1.56367	0.28035	286.68520	1010	0.43945	0.27000	3377.00000	19.56000	M	206.20336	-54.12165	310.78126	7.93464	inf	L258-146
2	2.50794	50.17151	7.32656	0.00000	1.14289	3.63843	1.60052	5.44905	0.78374	0.42760	0.03484	1.25389	0.17208	0.17208	0.00682	0.00880	0.76418	0.06859	177.45736	1010	0.43945	0.27000	3377.00000	19.56000	M	206.20336	-54.12165	310.78126	7.93464	inf	L258-146
2	2.43366	184.71318	6.33642	0.00000	1.14289	3.55127	1.55144	1.71432	0.65897	0.39249	0.09978	1.25389	0.41029	0.41029	0.02084	0.02098	0.13442	0.37667	128.78680	1010	0.43945	0.27000	3377.00000	19.56000	M	206.20336	-54.12165	310.78126	7.93464	inf	L258-146
2	0.55640	381.75173	0.08476	0.00000	1.14289	4.51087	5.37892	4.09668	0.07619	0.48807	0.08267	1.25389	0.66570	0.66570	0.03400	0.03403	0.05106	0.34176	129.70995	1010	0.43945	0.27000	3377.00000	19.56000	M	206.20336	-54.12165	310.78126	7.93464	inf	L258-146
2	0.75255	1.58034	0.25445	0.00000	1.49896	5.35867	4.90417	3.24902	0.50910	0.17851	0.08459	0.08811	0.01716	0.01716	0.00039	0.00130	32.74688	0.00305	557.30812	1011	0.34192	0.27000	3093.45435	13.24000	M	209.30443	-29.37387	319.72136	31.34428	inf	LP912-33
2	1.42305	13.85739	1.54632	0.00000	1.49896	3.86209	2.84669	4.57581	0.04002	0.37339	0.01383	0.08811	0.07298	0.07298	0.00233	0.00551	1.81104	0.00869	319.59545	1011	0.34192	0.27000	3093.45435	13.24000	M	209.30443	-29.37387	319.72136	31.34428	inf	LP912-33
2	0.88255	479.32141	0.51508	0.00000	1.49896	0.15782	5.99821	2.81356	0.62098	0.49068	0.03517	0.08811	0.77478	0.77478	0.04792	0.05852	0.01607	0.08540	77.75348	1011	0.34192	0.27000	3093.45435	13.24000	M	209.30443	-29.37387	319.72136	31.34428	inf	LP912-33
2	0.54152	22.02102	0.13377	0.00000	1.98867	0.18427	0.77667	5.72215	0.54333	0.37061	0.05878	1.42863	0.11330	0.11330	0.00594	0.00606	3.03444	0.22664	301.97781	1012	0.51244	0.40000	3582.00000	18.70000	M	173.74877	-74.60254	297.82377	-12.49396	inf	L66-86
2	0.90470	132.14693	0.67450	0.00000	1.98867	4.88317	0.27919	5.54810	0.18294	0.52488	0.07639	1.42863	0.37414	0.37414	0.01832	0.02001	0.27826	0.54564	192.18995	1012	0.51244	0.40000	3582.00000	18.70000	M	173.74877	-74.60254	297.82377	-12.49396	inf	L66-86
2	0.94229	444.21158	1.08683	0.00000	1.98867	3.53338	2.42601	0.18186	0.33749	0.38365	0.09587	1.42863	0.83956	0.83956	0.03975	0.04490	0.05526	0.12090	121.74585	1012	0.51244	0.40000	3582.00000	18.70000	M	173.74877	-74.60254	297.82377	-12.49396	inf	L66-86
2	0.61875	13.93246	0.19431	0.00000	0.65769	5.48605	3.91025	2.94338	0.10440	0.54847	0.07346	449.79684	0.04883	0.04883	0.00243	0.00258	0.14018	0.17077	165.67257	1013	0.10400	0.08000	2420.00000	18.96000	M	121.85862	32.21946	189.36545	29.22476	inf	LP310-34
2	0.71514	42.73415	0.27646	0.00000	0.65769	2.76099	3.54012	5.55640	0.00696	0.08557	0.02156	449.79684	0.10308	0.10308	0.00533	0.00544	0.03145	0.22597	117.00774	1013	0.10400	0.08000	2420.00000	18.96000	M	121.85862	32.21946	189.36545	29.22476	inf	LP310-34
2	8.52646	336.13248	66.03113	0.00000	0.65769	3.97407	4.59460	1.82692	0.08980	0.16044	0.06480	449.79684	0.40770	0.40770	0.02143	0.02150	0.00201	0.27729	57.56770	1013	0.10400	0.08000	2420.00000	18.96000	M	121.85862	32.21946	189.36545	29.22476	inf	LP310-34
2	1.09260	188.54451	0.55964	0.00000	2.16066	6.28128	4.94168	0.88454	0.25911	0.21536	0.02239	9.42695	0.41594	0.41594	0.02083	0.02239	0.09490	0.52329	143.32177	1014	0.45076	0.27000	3077.40356	18.58000	M	299.56866	65.03854	97.81480	17.78259	inf	G260-38
2	2.02900	360.30393	6.20634	0.00000	2.16066	5.92647	0.36003	2.07384	0.06427	0.46197	0.06342	9.42695	0.64053	0.64053	0.02901	0.03447	0.04002	0.09588	122.43611	1014	0.45076	0.27000	3077.40356	18.58000	M	299.56866	65.03854	97.81480	17.78259	inf	G260-38
2	0.80446	145.36005	0.64709	0.00000	1.65619	5.34484	0.29625	6.22701	0.54138	0.57029	0.07563	1.95103	0.26909	0.26909	0.01431	0.01473	0.02663	0.20883	92.52690	1015	0.16147	0.12300	3010.02417	18.27000	M	125.48723	17.81558	206.10068	27.74299	inf	LP425-176
2	1.86607	278.11634	4.18489	0.00000	1.65619	4.12195	4.43583	2.34654	0.14839	0.32430	0.06715	1.95103	0.41472	0.41472	0.01995	0.02270	0.01121	0.11677	87.00358	1015	0.16147	0.12300	3010.02417	18.27000	M	125.48723	17.81558	206.10068	27.74299	inf	LP425-176
2	0.50999	3.70235	0.07484	0.00000	1.82784	0.70450	2.20212	6.10067	0.43199	0.43737	0.04474	0.39425	0.02664	0.02664	0.00077	0.00157	9.51135	0.01394	424.32958	1016	0.26505	0.18400	3213.66054	16.92000	M	27.85072	21.39430	141.08040	-39.35490	inf	Wolf90
2	1.21232	19.81734	1.36537	0.00000	1.82784	1.13453	3.54019	2.63426	0.45204	0.49282	0.05573	0.39425	0.08152	0.08152	0.00479	0.00482	1.01582	0.37254	240.40562	1016	0.26505	0.18400	3213.66054	16.92000	M	27.85072	21.39430	141.08040	-39.35490	inf	Wolf90
2	0.76803	124.46953	0.58334	0.00000	1.82784	2.87862	5.91897	3.02896	0.56891	0.41833	0.05708	0.39425	0.27751	0.27751	0.01470	0.01640	0.08766	0.12827	122.71426	1016	0.26505	0.18400	3213.66054	16.92000	M	27.85072	21.39430	141.08040	-39.35490	inf	Wolf90
2	1.65179	191.65888	3.26278	0.00000	1.82784	3.15844	6.06514	0.09689	0.70497	0.14600	0.00050	0.39425	0.37005	0.37005	0.02172	0.02187	0.04930	0.37893	96.65617	1016	0.26505	0.18400	3213.66054	16.92000	M	27.85072	21.39430	141.08040	-39.35490	inf	Wolf90
2	0.87541	295.28764	0.82996	0.00000	1.49154	2.52674	5.06179	4.91795	0.32634	0.48929	0.03192	0.62403	0.49364	0.49364	0.02134	0.02508	0.05446	0.62595	121.81137	1019	0.37881	0.18400	3183.00000	19.68000	M	249.43000	-20.22609	358.17450	17.60325	inf	PMJ16377-2013
2	0.89741	487.47552	1.23087	0.00000	1.49154	0.08288	3.12702	1.35558	0.30500	0.12156	0.01043	0.62403	0.68952	0.68952	0.00842	0.03504	0.02791	0.97217	103.87343	1019	0.37881	0.18400	3183.00000	19.68000	M	249.43000	-20.22609	358.17450	17.60325	inf	PMJ16377-2013
2	0.94141	26.28994	0.59557	0.00000	2.18017	3.45660	0.46889	4.04266	0.04832	0.26211	0.09556	6.82988	0.11185	0.11185	0.00396	0.00665	0.79516	0.82993	259.59188	1020	0.30000	0.27000	3328.00000	16.81000	M	338.69254	4.04380	71.02216	-44.61919	inf	LP580-33
2	3.27541	10.60464	18.63203	0.00000	1.79285	4.50607	0.01896	0.69090	0.67178	0.41088	0.00165	271.14466	0.05373	0.05373	0.00486	0.00629	1.23369	0.06726	222.02250	1021	0.21700	0.18400	3027.00000	8.54000	M	195.13968	5.68555	309.11891	68.44767	inf	Wolf461
2	1.18839	2.67119	1.20560	0.00000	2.71085	4.66294	3.04260	4.96092	0.09276	0.18879	0.01591	6.65699	0.04064	0.04064	0.00196	0.00215	2072.54293	0.13941	1832.77855	1022	1.63694	1.25433	6136.00000	18.89000	F	2.81608	-15.46798	82.22696	-75.06502	inf	*6Cet
2	0.52535	8.77178	0.08476	0.00000	2.71085	2.38303	3.98121	0.94854	0.18987	0.59990	0.05428	6.65699	0.08978	0.08978	0.00434	0.00475	424.61264	0.54901	1198.64451	1022	1.63694	1.25433	6136.00000	18.89000	F	2.81608	-15.46798	82.22696	-75.06502	inf	*6Cet
2	0.89694	1.97732	0.74820	0.00000	1.43909	3.91258	3.96675	2.57790	0.14952	0.28695	0.04862	4.79849	0.03144	0.03144	0.00160	0.00166	1307.82318	0.20069	1607.33670	1023	1.10000	1.06000	5868.00000	18.95000	G	105.87691	29.33708	187.43760	15.32230	inf	HD52711
2	0.65925	140.45819	0.18642	0.00000	1.43909	5.40900	2.66926	5.37992	0.33326	0.41417	0.08119	4.79849	0.53923	0.53923	0.00663	0.02846	4.44552	0.00137	365.19322	1023	1.10000	1.06000	5868.00000	18.95000	G	105.87691	29.33708	187.43760	15.32230	inf	HD52711
2	1.70068	3.01877	3.93242	0.00000	1.62167	3.02259	1.52343	1.89123	0.38756	0.30475	0.05812	2.57726	0.02325	0.02325	0.00164	0.00170	13.39588	0.46459	471.04543	1024	0.28161	0.18400	3173.00000	13.65000	M	200.01607	-35.41220	309.48085	27.09527	inf	L473-1
2	0.76470	18.63016	0.34018	0.00000	1.62167	2.86679	3.04068	2.84768	0.02048	0.54264	0.08105	2.57726	0.07823	0.07823	0.00529	0.00573	1.18338	0.53418	288.79392	1024	0.28161	0.18400	3173.00000	13.65000	M	200.01607	-35.41220	309.48085	27.09527	inf	L473-1
2	0.52897	24.79045	0.09402	0.00000	1.62167	0.73056	0.71256	4.33362	0.69269	0.02407	0.08219	2.57726	0.09465	0.09465	0.00230	0.00693	0.80853	0.94762	196.50465	1024	0.28161	0.18400	3173.00000	13.65000	M	200.01607	-35.41220	309.48085	27.09527	inf	L473-1
2	0.65614	45.66205	0.29421	0.00000	1.62167	4.63799	5.87732	4.84405	0.28483	0.12721	0.04000	2.57726	0.14222	0.14222	0.00287	0.01042	0.35810	0.96368	197.99619	1024	0.28161	0.18400	3173.00000	13.65000	M	200.01607	-35.41220	309.48085	27.09527	inf	L473-1
2	1.35322	184.70443	4.09898	0.00000	1.62167	3.87842	5.46420	2.08747	0.32779	0.53158	0.08428	2.57726	0.36105	0.36105	0.00798	0.02645	0.05556	0.00302	122.35536	1024	0.28161	0.18400	3173.00000	13.65000	M	200.01607	-35.41220	309.48085	27.09527	inf	L473-1
2	1.35044	491.50355	1.30989	0.00000	1.62167	0.96929	4.74520	4.65286	0.74554	0.13165	0.03209	2.57726	0.69331	0.69331	0.05077	0.05079	0.01507	0.30508	69.25769	1024	0.28161	0.18400	3173.00000	13.65000	M	200.01607	-35.41220	309.48085	27.09527	inf	L473-1
2	1.69469	6.67599	6.33642	0.00000	0.44061	3.23253	5.05835	0.38052	0.71204	0.04474	0.05064	7.75363	0.03451	0.03451	0.00172	0.00181	2.87678	0.49403	265.53027	1025	0.21048	0.12300	3043.81641	19.06000	M	287.06574	26.58491	58.57843	8.37707	inf	G207-18
2	1.22357	66.46414	1.75125	0.00000	0.44061	4.65260	4.94993	1.77644	0.02304	0.04947	0.03768	7.75363	0.15971	0.15971	0.00824	0.00838	0.13432	0.23220	167.51705	1025	0.21048	0.12300	3043.81641	19.06000	M	287.06574	26.58491	58.57843	8.37707	inf	G207-18
2	6.45416	360.19047	81.25102	0.00000	0.44061	5.72091	1.89352	2.86045	0.03118	0.23837	0.09201	7.75363	0.49275	0.49275	0.02339	0.02585	0.01411	0.56073	95.17061	1025	0.21048	0.12300	3043.81641	19.06000	M	287.06574	26.58491	58.57843	8.37707	inf	G207-18
2	0.83655	4.02518	0.49415	0.00000	1.35804	1.02016	1.67273	0.40479	0.51391	0.11199	0.08276	9.92239	0.03201	0.03201	0.00093	0.00179	17.62480	0.01676	476.17315	1026	0.44861	0.27000	3159.04517	17.86000	M	166.42973	10.23595	242.01959	59.91838	inf	G45-33
2	3.22543	76.90365	13.09556	0.00000	1.35804	2.51914	2.33744	2.50692	0.73084	0.40229	0.07620	9.92239	0.22877	0.22877	0.00317	0.01281	0.34507	0.97060	153.64961	1026	0.44861	0.27000	3159.04517	17.86000	M	166.42973	10.23595	242.01959	59.91838	inf	G45-33
2	0.91384	172.52456	0.74820	0.00000	1.35804	4.39808	1.63725	5.45075	0.06912	0.32917	0.05082	9.92239	0.39204	0.39204	0.01558	0.02195	0.11750	0.04897	160.06140	1026	0.44861	0.27000	3159.04517	17.86000	M	166.42973	10.23595	242.01959	59.91838	inf	G45-33
2	1.31706	230.30514	0.95965	0.00000	1.35804	0.22566	4.62698	0.03687	0.14672	0.10238	0.06489	9.92239	0.47529	0.47529	0.00576	0.02661	0.07994	0.97740	142.23863	1026	0.44861	0.27000	3159.04517	17.86000	M	166.42973	10.23595	242.01959	59.91838	inf	G45-33
2	1.79769	351.28638	7.63688	0.00000	1.35804	3.19532	3.80713	1.79625	0.61644	0.04396	0.07918	9.92239	0.62980	0.62980	0.02782	0.03526	0.04553	0.68778	101.17777	1026	0.44861	0.27000	3159.04517	17.86000	M	166.42973	10.23595	242.01959	59.91838	inf	G45-33
2	0.94254	57.39112	0.97977	0.00000	1.01325	1.28123	0.39992	5.86613	0.37621	0.56228	0.08805	1.33332	0.25095	0.25095	0.01416	0.01416	1.52768	0.32561	274.99309	1027	0.63000	0.64000	4050.00000	17.72000	K	322.51148	-12.51007	39.85626	-40.78402	inf	HD204587
2	2.23738	95.15129	3.40098	0.00000	1.01325	0.38567	5.69065	3.48484	0.47886	0.21048	0.00108	1.33332	0.35154	0.35154	0.01940	0.01984	0.77852	0.22064	222.13109	1027	0.63000	0.64000	4050.00000	17.72000	K	322.51148	-12.51007	39.85626	-40.78402	inf	HD204587
2	1.43668	21.92891	1.68009	0.00000	1.96207	4.58294	0.29877	4.78730	0.77704	0.52005	0.04457	1.33914	0.11298	0.11298	0.00309	0.00608	1.65620	0.87635	216.96433	1028	0.39643	0.40000	3495.56274	18.59000	M	278.82436	41.48748	70.05174	20.42512	inf	G205-29
2	0.67274	52.66527	0.25445	0.00000	1.96207	6.01829	2.33709	3.99383	0.74034	0.36439	0.07342	1.33914	0.20262	0.20262	0.01089	0.01090	0.51496	0.29656	168.30553	1028	0.39643	0.40000	3495.56274	18.59000	M	278.82436	41.48748	70.05174	20.42512	inf	G205-29
2	1.35814	309.08215	2.15490	0.00000	1.96207	2.51452	1.13283	6.27337	0.28900	0.09755	0.01329	1.33914	0.65923	0.65923	0.01960	0.03546	0.04864	0.02060	120.02719	1028	0.39643	0.40000	3495.56274	18.59000	M	278.82436	41.48748	70.05174	20.42512	inf	G205-29
2	0.51614	401.27990	0.08476	0.00000	1.27755	4.87596	2.90572	0.34974	0.20319	0.39308	0.04781	281.63147	0.78455	0.78455	0.04350	0.04376	0.03451	0.37458	113.33653	1029	0.42100	0.40000	3396.00000	17.93000	M	308.40280	-21.33614	23.42976	-31.55789	inf	UCAC4344-194568
2	1.09033	2.85060	0.77989	0.00000	0.97425	5.72216	2.39291	6.25376	0.20615	0.23098	0.08221	4.00932	0.02238	0.02238	0.00169	0.00207	8.78232	0.08332	452.26248	1030	0.21700	0.18400	3191.00000	10.81000	M	209.79338	-19.83435	323.97112	40.25392	inf	L763-63
2	2.70544	14.68460	7.02884	0.00000	0.97425	4.34289	1.53607	1.19688	0.05153	0.18747	0.05923	4.00932	0.06676	0.06676	0.00583	0.00618	0.98713	0.17130	273.78078	1030	0.21700	0.18400	3191.00000	10.81000	M	209.79338	-19.83435	323.97112	40.25392	inf	L763-63
2	2.98994	113.88462	5.95415	0.00000	0.97425	4.43402	4.71286	3.97354	0.13347	0.36932	0.08121	4.00932	0.26155	0.26155	0.02010	0.02420	0.06430	0.09065	135.22551	1030	0.21700	0.18400	3191.00000	10.81000	M	209.79338	-19.83435	323.97112	40.25392	inf	L763-63
2	2.90156	433.70415	7.63688	0.00000	0.97425	4.08232	5.43791	4.39797	0.43668	0.09417	0.01153	4.00932	0.63783	0.63783	0.05569	0.05900	0.01081	0.50116	77.75461	1030	0.21700	0.18400	3191.00000	10.81000	M	209.79338	-19.83435	323.97112	40.25392	inf	L763-63
2	1.38293	470.92129	2.39038	0.00000	1.68006	1.19036	5.36553	1.31337	0.43182	0.46858	0.04012	305.00506	0.58917	0.58917	0.02881	0.03119	0.00662	0.15039	68.93619	1031	0.15600	0.12300	3200.00000	18.89000	M	274.31255	68.55527	98.70868	28.21455	inf	G260-1
